close,1692016026.7533877
down,1692016036.317833
close,1692016038.7752824
down,1692016048.8477051
close,1692016050.5896792
down,1692016060.3449621
close,1692016061.9576895
down,1692016071.3209229
close,1692016073.1156917
down,1692016082.8465035
