close,1692026075.5186734
down,1692026086.1369767
close,1692026089.4749253
down,1692026100.6342666
close,1692026105.7488425
down,1692026118.135731
close,1692026130.8640826
down,1692026138.136998
close,1692026143.8622477
down,1692026153.6378086
