close,1692359346.1489708
down,1692359356.5979948
close,1692359365.4434476
down,1692359375.5999682
close,1692359378.9353876
down,1692359390.1
close,1692359392.8589566
down,1692359402.602089
close,1692359404.2553284
down,1692359414.1026008
close,1692359416.5334046
