close,1692104894.3017566
down,1692104905.1592355
close,1692104908.3545234
down,1692104921.184872
close,1692104924.980662
down,1692104935.6863978
close,1692104938.9055831
down,1692104948.662375
close,1692104951.4400613
down,1692104960.6883326
