close,1692875886.2626076
down,1692875898.115396
close,1692875901.482043
down,1692875913.1202483
close,1692875915.965953
down,1692875926.11691
close,1692875928.0033407
down,1692875938.6183362
close,1692875940.3618515
down,1692875949.5936208
