force
2.7293
2.7293
2.7293
2.7293
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7342
2.7391
2.7342
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7391
2.7439999999999993
2.7439999999999993
2.7391
2.7391
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7439999999999993
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7488999999999995
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7537999999999996
2.7586999999999993
2.7586999999999993
2.7537999999999996
2.7586999999999993
2.7586999999999993
2.7586999999999993
2.763600000000001
2.8273
2.8763
2.9253
3.054333333333334
3.2830000000000004
3.413666666666667
3.479
3.528
3.544333333333334
3.544333333333334
3.560666666666667
3.560666666666667
3.560666666666667
3.560666666666667
3.560666666666667
3.560666666666667
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.577
3.5933333333333337
3.5933333333333337
3.577
3.5933333333333337
3.5933333333333337
3.577
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.5933333333333337
3.6096666666666666
3.6096666666666666
3.5933333333333337
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.5933333333333337
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.5933333333333337
3.6096666666666666
3.6096666666666666
3.6260000000000003
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6260000000000003
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6096666666666666
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6096666666666666
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.6260000000000003
3.642333333333334
3.6260000000000003
3.642333333333334
3.642333333333334
3.642333333333334
3.642333333333334
3.642333333333334
3.642333333333334
3.642333333333334
3.6260000000000003
3.642333333333334
3.6586666666666665
3.6586666666666665
3.6586666666666665
3.6096666666666666
3.642333333333334
3.6096666666666666
3.6096666666666666
3.6586666666666665
3.5933333333333337
3.577
3.642333333333334
3.5933333333333337
3.5933333333333337
3.6586666666666665
3.6096666666666666
3.5933333333333337
3.642333333333334
3.6096666666666666
3.560666666666667
3.6750000000000003
3.577
3.5933333333333337
3.6586666666666665
3.544333333333334
3.577
3.577
3.544333333333334
3.6260000000000003
3.6260000000000003
3.560666666666667
3.6750000000000003
3.6096666666666666
3.577
3.6586666666666665
