close,1692117630.0264962
down,1692117639.6419523
close,1692117642.3521817
down,1692117651.644402
close,1692117653.3677619
down,1692117663.6446123
close,1692117666.3489933
down,1692117675.6449883
close,1692117677.5891123
down,1692117686.6453753
