close,1692358085.5017655
down,1692358097.5080724
close,1692358105.7394302
down,1692358117.0099218
close,1692358123.8678854
down,1692358136.5112991
close,1692358156.685882
down,1692358166.512934
close,1692358172.0959353
down,1692358182.0144045
close,1692358187.3302774
down,1692358198.4910254
