close,1692369957.23212
down,1692369969.4283264
close,1692369980.6665697
down,1692369993.4296439
close,1692370012.529405
down,1692370024.9322944
close,1692370027.3178017
down,1692370039.9338696
close,1692370042.2336152
down,1692370054.438952
