close,1692362490.5574052
close,1692362492.2678268
close,1692362494.042855
close,1692362495.9445057
close,1692362497.703457
close,1692362499.4298022
close,1692362501.141472
close,1692362502.6140478
close,1692362504.0830092
close,1692362505.8574598
close,1692362507.696938
close,1692362509.3584354
close,1692362511.292887
close,1692362513.1325445
close,1692362515.210668
