close,1691764894.192949
down,1691764904.5496073
close,1691764907.350433
down,1691764919.6932037
close,1691764922.3464265
down,1691764932.8197849
close,1691764935.6157389
down,1691764946.444574
close,1691764949.5085692
down,1691764961.0446272
