9.11218535900116, 429,454
 
9.137755990028381, 429,454
 
19.137309074401855, 429,454
 
29.137086868286133, 429,454
 
39.13779640197754, 429,454
 
49.13800048828125, 429,454
 
59.139652252197266, 429,454
 
